food|lat|lon
coleslaw|52.3433512|4.8905854
sauce|52.3433512|4.8905854
cheese|52.3731|4.8922
pork|52.36747|4.86788
meat|52.36747|4.86788
tarte tatin|52.36747|4.86788
sandwich|52.36747|4.86788
stroopwafel|52.356111|4.896944
fillet|52.36677|4.91239
wine|52.3517968684|4.91262980798
salad|52.3802|4.87276
lettuce|52.3802|4.87276
peas|52.3802|4.87276
orange|52.3802|4.87276
gin|52.3802|4.87276
spareribs|52.3665199|4.8908572
spareribs|52.3518083|4.9029365
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
cream|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
whipped cream|52.3789987708|4.88641616586
toffee|52.3802427663|4.88454581691
pie|52.3802427663|4.88454581691
cheesecake|52.3665199|4.8908572
fillet|52.36677|4.91239
potato|52.3674426216|4.89391657296
veal|52.3674426216|4.89391657296
tartare|52.3674426216|4.89391657296
sourdough|52.3674426216|4.89391657296
toast|52.3674426216|4.89391657296
tuna|52.3662520107|4.89115222217
ceviche|52.3662520107|4.89115222217
kas|52.37283|4.88941
chocolate|52.37283|4.88941
kas|52.37283|4.88941
chocolate|52.37283|4.88941
burrito|52.3577277977|4.89097595215
avocado|52.3577277977|4.89097595215
beef|52.3577277977|4.89097595215
beans|52.3577277977|4.89097595215
rice|52.3577277977|4.89097595215
cheese|52.3577277977|4.89097595215
corn|52.3577277977|4.89097595215
tomato|52.3577277977|4.89097595215
meat|52.3518083|4.9029365
beef|52.3527045905|4.89141715443
fresca|52.3527045905|4.89141715443
guacamole|52.3527045905|4.89141715443
carrot|52.365928761|4.88670685394
orange|52.365928761|4.88670685394
soup|52.365928761|4.88670685394
mint|52.365928761|4.88670685394
yoghurt|52.365928761|4.88670685394
squid|52.365928761|4.88670685394
lime|52.365928761|4.88670685394
korma|52.365928761|4.88670685394
rice|52.365928761|4.88670685394
onion|52.365928761|4.88670685394
water|52.365928761|4.88670685394
ginger|52.365928761|4.88670685394
jeera rice|52.365928761|4.88670685394
seafood|52.365928761|4.88670685394
meat|52.3518083|4.9029365
feta|52.3518083|4.9029365
bread|52.36324|4.87747
cheese|52.36324|4.87747
nuts|52.36324|4.87747
honey|52.36324|4.87747
brownie|52.3768095933|4.90436802
cheese|52.47335815|4.818470001
seafood|52.3557737253|4.8932051462
tuna|52.3557737253|4.8932051462
sashimi|52.3557737253|4.8932051462
salmon|52.3557737253|4.8932051462
fish|52.3557737253|4.8932051462
beer|52.3085061777|4.76491449819
jam|52.3085061777|4.76491449819
butter|52.3085061777|4.76491449819
wine|52.3802|4.87276
waffle|52.3652950775|4.88434049383
steak|52.3802|4.87276
wine|52.3802|4.87276
bubblegum|52.3774484943|4.88164782292
chocolate|52.3774484943|4.88164782292
white chocolate|52.3774484943|4.88164782292
blueberry|52.3534230466|4.89438139389
apple|52.3534230466|4.89438139389
porridge|52.3534230466|4.89438139389
goat|52.3534230466|4.89438139389
yoghurt|52.3534230466|4.89438139389
apple|52.3688169715|4.8878386967
pie|52.3688169715|4.8878386967
apple pie|52.3688169715|4.8878386967
crab|52.3665199|4.8908572
mango|52.3665199|4.8908572
chutney|52.3665199|4.8908572
wasabi|52.3665199|4.8908572
coleslaw|52.3665199|4.8908572
pho|52.3551755828|4.89115536286
coffee|52.3527045905|4.89141715443
cappuccino|52.3527045905|4.89141715443
seafood|52.3605005839|4.92517155847
garlic|52.3605005839|4.92517155847
tapas|52.3605005839|4.92517155847
kebab|52.3558|4.89517
lamb|52.3558|4.89517
pizza|52.3749821945|4.89869221086
vegetarian|52.3749821945|4.89869221086
yoghurt|52.3545737615|4.89353178612
pistachio|52.3545737615|4.89353178612
mango|52.3545737615|4.89353178612
cheese|52.3698023536|4.891357141
cake|52.365928761|4.88670685394
carrot|52.365928761|4.88670685394
cappuccino|52.365928761|4.88670685394
coffee|52.365928761|4.88670685394
crumble|52.365928761|4.88670685394
pasta|52.3547344252|4.89045458613
salmon|52.3547344252|4.89045458613
tomato|52.3547344252|4.89045458613
spinach|52.3547344252|4.89045458613
vegetables|52.36575|4.89706
vegetarian|52.36575|4.89706
vegetables|52.363241|4.8888198
vegetarian|52.363241|4.8888198
vegetables|52.363241|4.8888198
potato|52.3520649081|4.85660765498
egg|52.3520649081|4.85660765498
wine|52.3802|4.87276
baguette|52.3802|4.87276
meat|52.3518083|4.9029365
steak|52.3518083|4.9029365
wine|52.377418175|4.907221045
apple|52.36694|4.89424
sugar|52.36694|4.89424
lemon|52.36694|4.89424
sorbet|52.36694|4.89424
chocolate|52.36694|4.89424
vegetarian|52.36135|4.89914
cheese|52.3659588|4.8949644
ham|52.36109|4.90685
cheese|52.36109|4.90685
croissant|52.36109|4.90685
almond|52.36109|4.90685
yogurt|52.36109|4.90685
wine|52.4001694|4.8925099
ceviche|52.4001694|4.8925099
wine|52.4001694|4.8925099
tuna|52.4001694|4.8925099
curry|52.3800600234|4.89276735487
sandwich|52.3800600234|4.89276735487
cucumber|52.3800600234|4.89276735487
onion|52.3800600234|4.89276735487
wine|52.4001694|4.8925099
scallops|52.366325|4.8842632
bean|52.366325|4.8842632
wine|52.4001694|4.8925099
cornbread|52.4001694|4.8925099
oyster|52.3557358|4.8925562
seafood|52.3557358|4.8925562
spareribs|52.3689098679|4.89109852133
salad|52.3640199|4.8741
mango|52.3640199|4.8741
mussels|52.3641936859|4.89820459701
wine|52.3641936859|4.89820459701
seafood|52.3641936859|4.89820459701
frites|52.3743399|4.87467
ravioli|52.3829188|4.851043
pasta|52.3829188|4.851043
pistou|52.3829188|4.851043
duck|52.366388225|4.8915806225
oyster|52.366388225|4.8915806225
seafood|52.366388225|4.8915806225
lobster|52.366388225|4.8915806225
steak|52.366388225|4.8915806225
champagne|52.366388225|4.8915806225
seafood|52.366388225|4.8915806225
veal|52.373557|4.893269
mushrooms|52.373557|4.893269
stew|52.373557|4.893269
beef|52.373557|4.893269
carpaccio|52.373557|4.893269
seafood|52.373557|4.893269
eggs|52.3802|4.87276
baguette|52.3802|4.87276
steak|52.3802|4.87276
gnocchi|52.3754202551|4.89822833005
spaghetti|52.3754202551|4.89822833005
pasta|52.3754202551|4.89822833005
sauce|52.3691653|4.8888949
tomato|52.3691653|4.8888949
sambal|52.3691653|4.8888949
hummus|52.35177|4.89441
vegetarian|52.35177|4.89441
herring|52.3534230466|4.89438139389
salad|52.3534230466|4.89438139389
garlic|52.3534230466|4.89438139389
strawberry|52.3534230466|4.89438139389
butter|52.3534230466|4.89438139389
coffee|52.3534230466|4.89438139389
seafood|52.3534230466|4.89438139389
meat|52.3665199|4.8908572
beetroot|18.93161625|72.8321100233
apple|18.93161625|72.8321100233
strawberry|18.93161625|72.8321100233
cream|52.3748204319|4.89398345578
ice cream|52.3748204319|4.89398345578
whipped cream|52.3748204319|4.89398345578
ravioli|52.368221326|4.86635775966
espresso|51.9167|4.5
coffee|51.9167|4.5
sushi|52.372099661|4.8755320497
sashimi|52.372099661|4.8755320497
salad|52.3789584|4.8852407
latte|52.3789584|4.8852407
toast|52.3807631825|4.88429098745
bacon|52.3807631825|4.88429098745
banana|52.3807631825|4.88429098745
syrup|52.3807631825|4.88429098745
french toast|52.3807631825|4.88429098745
salad|52.3640199|4.8741
milk|52.3731|4.8922
chocolate|52.3731|4.8922
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
beef|52.3754|4.90283
lamb|52.3754|4.90283
tempura|52.3754|4.90283
beef|52.3754|4.90283
tempura|52.3754|4.90283
duck|52.3754|4.90283
lamb|52.3754|4.90283
chocolate|52.3754|4.90283
sesame|52.3754|4.90283
cream|52.3754|4.90283
ice cream|52.3754|4.90283
lemon|52.3754|4.90283
sorbet|52.3754|4.90283
waffle|52.3703824202|4.88914548935
chocolate|52.3703824202|4.88914548935
cookie|52.3703824202|4.88914548935
chocolate chip|52.3703824202|4.88914548935
hot dog|52.3777351736|4.91485475148
sesame|52.371863485|4.89605646667
prawn|52.371863485|4.89605646667
toast|52.371863485|4.89605646667
dim sum|52.371863485|4.89605646667
salmon|52.3735253468|4.89763986239
salad|52.3735253468|4.89763986239
sandwich|52.3735253468|4.89763986239
pork|52.36747|4.86788
sandwich|52.36747|4.86788
banana|50.94502395|6.96375397
spinach|50.94502395|6.96375397
smoothies|50.94502395|6.96375397
pizza|52.3717665|4.8733894
cake|52.3805531|4.8914562
heineken|52.3518083|4.9029365
lobster|52.3518083|4.9029365
steak|52.3518083|4.9029365
pizza|52.3754666|4.8940077
meat|52.3569285202|4.91843377405
spareribs|52.3569285202|4.91843377405
lamb|52.3574657003|4.89921569824
pizza|52.375|4.88639
ramen|52.3663384325|4.89821061696
tea|52.3801599|4.88852
poffertjes|52.356111|4.896944
bitterballen|52.3568805164|4.8906896517
mustard|52.3568805164|4.8906896517
coffee|52.35306|4.9074799
tea|52.35306|4.9074799
pastry|52.3829188|4.851043
avocado|52.37691|4.88955
ciabatta|52.37691|4.88955
bacon|52.37691|4.88955
duck|52.37711|4.92023
wasabi|52.3772|4.8585
rendang|52.3630936|4.8758673
beer|52.3630936|4.8758673
nasi goreng|52.3630936|4.8758673
sayur lodeh|52.3630936|4.8758673
beetroot|52.3731|4.8922
pancake|52.3748999|4.88373
banana|52.3748999|4.88373
nuts|52.3748999|4.88373
chocolate|52.3748999|4.88373
sauce|52.3748999|4.88373
cream|52.3748999|4.88373
whipped cream|52.3748999|4.88373
cheese|52.3802268232|4.88424040383
sausage|52.3802268232|4.88424040383
latte|52.3802268232|4.88424040383
cookie|52.3802268232|4.88424040383
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
chocolate|52.35306|4.9074799
banana|52.35306|4.9074799
coffee|52.35306|4.9074799
tea|52.35306|4.9074799
coffee|52.35306|4.9074799
tea|52.35306|4.9074799
satay|52.3691653|4.8888949
peanut|52.3691653|4.8888949
sauce|52.3691653|4.8888949
risotto|52.37252|4.87612
pickles|52.36735|4.8895
cod|52.356111|4.896944
poffertjes|52.356111|4.896944
butter|52.356111|4.896944
sugar|52.356111|4.896944
poffertjes|52.356111|4.896944
cappuccino|52.3761403|4.8838961
pancake|52.3761403|4.8838961
eggs|52.3761403|4.8838961
sashimi|52.34858|4.89363
potato|52.362332463|4.89878343372
soup|52.362332463|4.89878343372
tagliatelle|52.362332463|4.89878343372
pesto|52.362332463|4.89878343372
sauce|52.362332463|4.89878343372
veal|52.362332463|4.89878343372
foie gras|52.3761901863|4.89819936054
gazpacho|52.3761901863|4.89819936054
lobster|52.3761901863|4.89819936054
apple|52.37805|4.8994799
pie|52.37805|4.8994799
caramel|52.37805|4.8994799
cookie|52.37805|4.8994799
cream|52.37805|4.8994799
apple pie|52.37805|4.8994799
ice cream|52.37805|4.8994799
banana|52.3731|4.8922
vegetarian|52.35917|4.88288
sausage|52.35917|4.88288
hot dog|52.35917|4.88288
sprinkles|52.3717863|4.8964355
caramel|52.37386|4.88443
carpaccio|52.3770149327|4.90010890516
pesto|52.3770149327|4.90010890516
cheese|52.3770149327|4.90010890516
bacon|52.3770149327|4.90010890516
steak|52.3770149327|4.90010890516
coffee|52.37718|4.88867
chocolate|52.37607|4.90684
banana|52.37607|4.90684
cheesecake|52.37607|4.90684
cake|52.37607|4.90684
cappuccino|52.37607|4.90684
french fries|52.3711236643|4.89190274722
pork|52.32286|4.95644
potato|52.32286|4.95644
sauce|52.32286|4.95644
vegetarian|52.3658|4.912
fillet|52.3669131491|4.91220091312
seafood|52.3669131491|4.91220091312
fish|52.3669131491|4.91220091312
almond|52.3658|4.912
cake|52.3658|4.912
cream|52.3658|4.912
chocolate|52.3658|4.912
mousse|52.3658|4.912
ice cream|52.3658|4.912
beef|52.3754550666|4.90300477427
garlic|52.3680685|4.8979325
pepper|52.3680685|4.8979325
ginger|52.3680685|4.8979325
garlic|52.3680685|4.8979325
lime|52.3680685|4.8979325
nuts|52.3680685|4.8979325
coconut|52.3680685|4.8979325
chilli|52.3680685|4.8979325
bun|52.3679928068|4.89023277556
black bun|52.3679928068|4.89023277556
carpaccio|52.3579762|4.917628
vegetarian|52.3558|4.89517
kebab|52.36747|4.86788
sashimi|52.356111|4.896944
herring|52.356111|4.896944
stroopwafel|52.356111|4.896944
poffertjes|52.356111|4.896944
apple|52.3789987708|4.88641616586
tart|52.3789987708|4.88641616586
ravioli|52.3637714|4.8630842
pear|52.3637714|4.8630842
chutney|52.3637714|4.8630842
nuts|52.3637714|4.8630842
salmon|52.3544620493|4.87206441948
quiche|52.3544620493|4.87206441948
ravioli|52.3637714|4.8630842
pear|52.3637714|4.8630842
chutney|52.3637714|4.8630842
nuts|52.3637714|4.8630842
soto ayam|52.3764034403|4.89677154753
quinoa|52.36747|4.86788
sushi|52.36747|4.86788
coffee|52.3795708521|4.88052481223
cake|52.3489542397|4.89375350304
sponge cake|52.3489542397|4.89375350304
coffee|52.3489542397|4.89375350304
tea|52.3489542397|4.89375350304
cheese|52.3624554|4.8985861
yoghurt|52.3545737615|4.89353178612
chocolate|52.367478|4.894101
croquette|52.3646944795|4.88377769694
beef|52.3646944795|4.88377769694
croquette|52.3646944795|4.88377769694
goat|52.36349|4.8887
cheese|52.36349|4.8887
sandwich|52.36349|4.8887
cheese sandwich|52.36349|4.8887
coffee|52.3527045905|4.89141715443
tempeh|52.3691653|4.8888949
tofu|52.3691653|4.8888949
sauce|52.3691653|4.8888949
veal|52.3687363907|4.88893177827
shrimp|52.3687363907|4.88893177827
croquette|52.3687363907|4.88893177827
mint|52.3687363907|4.88893177827
tea|52.3687363907|4.88893177827
cherry|52.3637714|4.8630842
nuts|52.3637714|4.8630842
garlic|52.3637714|4.8630842
ravioli|52.3637714|4.8630842
vegetarian|52.3637714|4.8630842
pine nuts|52.3637714|4.8630842
sushi|52.3570331|4.8904507
caramel|52.359969|4.885325
cream|52.3731|4.8922
ice cream|52.3731|4.8922
rice|52.3771383576|4.88899583631
bagel|52.3777351736|4.91485475148
beer|52.3666057039|4.92616834242
beef|52.3666057039|4.92616834242
sausage|52.3666057039|4.92616834242
meat|52.3666057039|4.92616834242
tartare|52.3666057039|4.92616834242
curry|52.3532668348|4.89372978423
lamb|52.3532668348|4.89372978423
kebab|52.3532668348|4.89372978423
tandoori chicken|52.3532668348|4.89372978423
chicken tikka|52.3532668348|4.89372978423
lamb|52.3532668348|4.89372978423
ganache|52.365933998|4.93336686647
caramel|52.365933998|4.93336686647
tart|52.365933998|4.93336686647
caramel tart|52.365933998|4.93336686647
beef|52.3731|4.8922
heineken|52.3731|4.8922
beer|52.3731|4.8922
nutella|52.3731|4.8922
bitterballen|52.3731|4.8922
meat|52.3731|4.8922
ragout|52.3731|4.8922
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
beef|52.3680264253|4.89870601743
sandwich|52.3680264253|4.89870601743
steak|52.3679928068|4.89023277556
tartare|52.3679928068|4.89023277556
egg|52.3679928068|4.89023277556
mayonnaise|52.3679928068|4.89023277556
bacon|52.3679928068|4.89023277556
toast|52.3679928068|4.89023277556
steak tartare|52.3679928068|4.89023277556
meat|52.3679928068|4.89023277556
eggs|52.3560791|4.8963394
yoghurt|52.3560791|4.8963394
eggs|52.3636131|4.8835583
potato|52.3557148642|4.87094901817
banana|52.3545737615|4.89353178612
seafood|52.3597107|4.8776941
lobster|52.3597107|4.8776941
soup|52.3597107|4.8776941
poffertjes|52.3731|4.8922
salad|52.3731|4.8922
lamb|52.36747|4.86788
kebab|52.36747|4.86788
taco|52.3616546|4.864847
pizza|52.3731|4.8922
tapas|52.36905|4.8888999
shrimp|52.3755573111|4.90220708959
quinoa|52.3755573111|4.90220708959
mozzarella|52.3755573111|4.90220708959
tomato|52.3755573111|4.90220708959
meat|52.36349|4.8887
nutella|52.36747|4.86788
yoghurt|52.3545737615|4.89353178612
berry|52.3545737615|4.89353178612
compote|52.3545737615|4.89353178612
coconut|52.3545737615|4.89353178612
cheese|52.3802|4.87276
yoghurt|52.3545737615|4.89353178612
fajita|52.3637732|4.8842266
salad|52.3518285|4.8572732
sandwich|52.3731|4.8922
beef|52.3731|4.8922
noodles|52.3752833333|4.89764666667
curry|52.3731|4.8922
thai curry|52.3731|4.8922
potato|52.3676366731|4.87322201048
steak|52.3546486|4.9126501
ramen|52.372055362|4.89567813344
pork|52.372055362|4.89567813344
nutella|52.3525909628|4.88412261232
strawberry|52.3629862063|4.87345264216
salad|52.3655014|4.8974981
piadina|52.3577125731|4.8977693381
bagel|52.3665632|4.8693103
hummus|52.3665632|4.8693103
vegetables|52.3665632|4.8693103
coffee|52.3174744|4.9724862
pho|52.3551755828|4.89115536286
beef|52.3551755828|4.89115536286
soup|52.3551755828|4.89115536286
noodle soup|52.3551755828|4.89115536286
beef|52.3551755828|4.89115536286
rice|52.3551755828|4.89115536286
prawn|52.3551755828|4.89115536286
peanut|52.3551755828|4.89115536286
sauce|52.3551755828|4.89115536286
vegetarian|52.3551755828|4.89115536286
fish|52.3551755828|4.89115536286
carrot|52.3551755828|4.89115536286
lettuce|52.3551755828|4.89115536286
sauce|52.3551755828|4.89115536286
tartufo|52.3731|4.8922
piadina|52.3731|4.8922
falafel|52.33729|4.8712099
salad|52.33729|4.8712099
vegetarian|52.33729|4.8712099
stroopwafel|52.356111|4.896944
chocolate|52.356111|4.896944
butter|52.30522|4.86978
butter chicken|52.30522|4.86978
seafood|52.3597107|4.8776941
coffee|52.3527045905|4.89141715443
rijsttafel|52.3691653|4.8888949
champagne|18.93161625|72.8321100233
honey|52.3666666667|4.86666666667
yoghurt|52.3666666667|4.86666666667
chocolate|52.3666666667|4.86666666667
cream|52.3789987708|4.88641616586
whipped cream|52.3789987708|4.88641616586
lobster|52.3656982|4.897852
salmon|52.3592051|4.8961599
ramen|52.372055362|4.89567813344
coffee|52.3702772626|4.88536918106
eggs|52.3518285|4.8572732
sushi|52.3723615964|4.89114485463
vegetarian|52.38352|4.88779
chocolate|52.3647386|4.8979203042
pear|52.3647386|4.8979203042
aubergine|52.38352|4.88779
garlic|52.38352|4.88779
lemon|52.38352|4.88779
tahini|52.38352|4.88779
sauce|52.38352|4.88779
mint|52.38352|4.88779
sesame|52.38352|4.88779
cinnamon|52.38352|4.88779
onion|52.38352|4.88779
rice|52.38352|4.88779
orange|52.38352|4.88779
olives|52.38352|4.88779
pepper|52.38352|4.88779
pesto|52.38352|4.88779
carrot|52.38352|4.88779
salad|52.38352|4.88779
chilli|52.38352|4.88779
bean|52.38352|4.88779
ginger|52.38352|4.88779
vegetarian|52.38352|4.88779
wine|52.37037204|4.86819526927
apple|52.36747|4.86788
pie|52.36747|4.86788
apple pie|52.36747|4.86788
cheeseburger|52.3731|4.8922
beef|52.313179|4.94245
bacon|52.313179|4.94245
chilli|52.313179|4.94245
cheese|52.313179|4.94245
hamburger|52.313179|4.94245
coffee|52.3527045905|4.89141715443
fruit|52.3805531|4.8914562
caramel|52.3731|4.8922
syrup|52.3731|4.8922
waffle|52.3731|4.8922
rice|52.3691653|4.8888949
sauce|52.3691653|4.8888949
garlic|52.3691653|4.8888949
chilli|52.3691653|4.8888949
nasi goreng|52.3691653|4.8888949
sushi|52.36747|4.86788
vegetarian|52.36747|4.86788
sandwich|52.3527045905|4.89141715443
hummus|52.3784676|4.8826461
salmon|52.3534230466|4.89438139389
steak|52.35691|4.91783
lobster|52.35691|4.91783
cheese|52.35691|4.91783
cheeseburger|52.35691|4.91783
beer|52.35691|4.91783
eggs|52.35628|4.91143
eggs benedict|52.35628|4.91143
potatoes|52.3676366731|4.87322201048
beef|52.3676366731|4.87322201048
garlic|52.3676366731|4.87322201048
sauce|52.3676366731|4.87322201048
stroopwafel|52.3553|4.89204
pho|52.3551755828|4.89115536286
beef|52.3551755828|4.89115536286
meat|52.3551755828|4.89115536286
wine|52.353157|4.8924646
chips|52.353157|4.8924646
frites|52.353157|4.8924646
french fries|52.353157|4.8924646
poffertjes|52.3589401|4.8917999
falafel|52.3636884736|4.93327632641
quinoa|52.3722406|4.8841471
salad|52.3722406|4.8841471
fig|52.3722406|4.8841471
cauliflower|52.3784676|4.8826461
hummus|52.3784676|4.8826461
tzatziki|52.3784676|4.8826461
seafood|52.3616395905|4.88250426805
tortilla|52.3825|4.8731
brioche|52.354706572|4.893661325
cheesecake|52.36926|4.89298
cake|52.36926|4.89298
hummus|52.35177|4.89441
hummus|52.35177|4.89441
beef|52.35177|4.89441
stew|52.35177|4.89441
steak|52.33652|4.88544
brigadeiro|52.3644411694|4.88521383128
nutella|52.3671200063|4.89013610488
nasi lemak|52.3647650233|4.8840687999
beef|52.36747|4.86788
